StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,uF1,93.0,right,left,0,0.652619682950899
1,dN1,91.0,right,left,0,0.8448650860227644
2,uN1,90.0,vertical,right,0,1.957124730979558
2,uN1,90.0,vertical,left,0,0.498935497016646
2,uF1,90.0,vertical,left,0,0.844213870994281
1,uN1,94.5,right,left,0,0.4609154899953865
2,uF1,90.0,vertical,right,0,0.7682272219681181
1,dN1,91.5,right,left,0,0.3838392489706166
1,dN1,92.0,right,right,1,0.6141850299900398
2,uN1,90.0,vertical,left,0,0.2689454879728146
1,uF1,93.5,right,right,1,0.921373686986044
2,uF1,90.0,vertical,right,0,0.421816177025903
1,uN1,95.0,right,right,1,0.4227155259577557
2,uN1,90.0,vertical,left,0,0.2691318690194748
1,uN1,94.5,right,right,1,0.3457302189781331
1,uF1,93.0,right,right,1,0.4609796379809268
2,uF1,90.0,vertical,left,0,0.4222670430317521
1,uF1,92.5,right,right,1,0.2305713720270433
1,dN1,91.5,right,right,1,0.5000457470305264
2,uN1,90.0,vertical,left,0,0.4224988709902391
1,uF1,92.0,right,right,1,0.3837891290313564
2,dN1,90.0,vertical,left,0,2.609730031981599
1,uF1,91.5,right,right,1,0.4608303499990143
2,uF1,90.0,vertical,left,0,1.189742301998194
1,dN1,91.0,right,right,1,0.8825406570103951
1,dN1,90.5,right,right,1,0.4219889239757322
1,dN1,90.0,vertical,right,0,0.8822276900173165
2,uN1,90.0,vertical,left,0,0.1918742579873651
1,uF1,91.0,right,left,0,0.8059239870053716
1,uN1,94.0,right,right,1,0.4224183509941213
2,uN1,90.0,vertical,right,0,0.3835833620396443
1,dN1,90.0,vertical,left,0,2.187530489987694
2,dN1,90.0,vertical,right,0,0.614048729010392
2,dN1,90.0,vertical,left,0,0.6136763840331696
1,uN1,93.5,right,left,0,0.2683208639500663
1,uN2,105.0,right,right,1,0.4224912739882711
2,uN2,80.0,left,left,1,0.307275118000689
2,uN2,82.0,left,left,1,0.1921426170010818
1,dF1,105.0,right,right,1,0.1916472619923297
2,dF1,80.0,left,left,1,0.3073805699968943
2,dF1,82.0,left,left,1,0.2303424499987159
1,dF1,103.0,right,right,1,0.2685769090021495
1,dF1,101.0,right,right,1,0.2687936900038039
2,uN2,84.0,left,left,1,0.192214637005236
2,dF1,84.0,left,left,1,0.1924062040052377
2,uN2,86.0,left,left,1,0.1918548399989959
2,uN2,88.0,left,left,1,0.4609748830116587
2,dF1,86.0,left,left,1,1.304309257000568
1,uN2,103.0,right,right,1,0.5380722830013838
1,dF1,99.0,right,right,1,0.5375126050057588
1,uN2,101.0,right,right,1,1.304808777000289
1,uN2,99.0,right,right,1,1.573058866997599
1,uN2,97.0,right,right,1,0.6144795889995294
1,dF1,97.0,right,right,1,1.535340378002729
2,uN2,90.0,vertical,left,0,0.115344207995804
2,dF1,88.0,left,left,1,0.2304073869890999
2,dF1,90.0,vertical,left,0,0.4227888890018221
1,dF1,95.0,right,right,1,0.3459033620019909
1,dF1,93.0,right,right,1,0.5753113730024779
1,uN2,95.0,right,right,1,1.650651560004917
1,uN2,93.0,right,left,0,0.1918921370088356
2,uN2,90.0,vertical,left,0,0.3452512429939816
1,dF1,91.0,right,left,0,0.6146955389995128
1,uN2,94.0,right,left,0,0.3456128589896252
1,dF1,92.0,right,left,0,1.919940087987925
1,dF1,93.0,right,right,1,1.074930868999218
1,dF1,92.5,right,left,0,0.3071016339963535
1,uN2,95.0,right,right,1,0.4993636010040063
2,dF1,90.0,vertical,left,0,0.4226060209912248
2,uN2,90.0,vertical,right,0,0.6913224130112212
2,dF1,90.0,vertical,left,0,0.2307697469950654
1,dF1,93.0,right,right,1,2.57174775499152
2,uN2,90.0,vertical,left,0,0.7289081229973817
1,uN2,94.5,right,left,0,0.9974656049889745
2,dF1,90.0,vertical,left,0,0.4989548779994948
2,dF1,90.0,vertical,left,0,0.3457705629989505
2,uN2,90.0,vertical,left,0,0.5379085500026122
1,dF1,92.5,right,right,1,0.8828352450072998
1,dF1,92.0,right,right,1,1.534895460994449
2,uN2,90.0,vertical,left,0,0.1538956339936703
2,uN2,90.0,vertical,left,0,0.2303939630073728
1,uN2,95.0,right,right,1,0.7296229049970862
2,uN2,90.0,vertical,left,0,0.1925298829883104
2,uN2,90.0,vertical,left,0,0.6138736930006417
2,dF1,90.0,vertical,left,0,0.2685084469994763
2,dF1,90.0,vertical,left,0,0.844195765996119
1,dF1,91.5,right,left,0,0.5761092489992734
1,uN2,94.5,right,right,1,0.2685888339910889
2,uN2,90.0,vertical,left,0,0.268834146001609
2,uN2,90.0,vertical,left,0,0.2304574299923843
1,dF1,92.0,right,left,0,1.726696565005113
2,dF1,90.0,vertical,left,0,1.229420431001927
2,uN2,90.0,vertical,left,0,0.2305084310064558
1,uN2,94.0,right,right,1,0.4604636639996897
2,uN2,90.0,vertical,left,0,1.073915560002206
1,uN2,93.5,right,right,1,0.2688393900025403
1,dF1,92.5,right,left,0,0.8833278540114406
2,dF1,90.0,vertical,left,0,0.4226334480044898
1,dF1,93.0,right,left,0,1.113332567008911
1,dF1,93.5,right,right,1,0.5373825220012804
1,dF1,93.0,right,left,0,0.9215288980049081
2,dF1,90.0,vertical,left,0,0.3071286460035481
1,uN2,93.0,right,right,1,0.115287298001931
2,uN2,90.0,vertical,left,0,0.1918550190021051
2,uN2,90.0,vertical,left,0,0.3070748579921201
1,uN2,92.5,right,left,0,0.4226868289988488
2,dF1,90.0,vertical,left,0,0.3076000810106052
1,uN2,93.0,right,right,1,0.6909610540024005
2,uN2,90.0,vertical,left,0,0.3840320010058349
1,uN2,92.5,right,right,1,0.729840479005361
2,dF1,90.0,vertical,left,0,0.3071167460002471
1,dF1,93.5,right,right,1,0.3066909859917359
2,dF1,90.0,vertical,left,0,0.1536131780012511
2,uN2,90.0,vertical,left,0,0.1536805859941524
2,dF1,90.0,vertical,left,0,0.1154781910008751
2,dF1,90.0,vertical,left,0,0.2310482440079795
2,uN2,90.0,vertical,left,0,0.2688228850020096
1,dF1,93.0,right,right,1,0.1917486559977988
2,dF1,90.0,vertical,right,0,0.4223836320015835
2,uN2,90.0,vertical,left,0,0.1538233739993302
1,uN2,92.0,right,left,0,0.4991700160026085
1,uN2,92.5,right,left,0,0.3068394870060729
1,uN2,93.0,right,left,0,1.381410300004063
2,uN2,90.0,vertical,left,0,0.1926942069985671
1,uN2,93.5,right,left,0,0.2687626400002046
2,dF1,90.0,vertical,left,0,0.537745530004031
1,uN2,94.0,right,right,1,0.4989732730027754
2,dF1,90.0,vertical,left,0,0.2305732620006893
1,uN2,93.5,right,right,1,0.3840703130117618
2,dF1,90.0,vertical,left,0,0.1533264000026975
1,uN2,93.0,right,left,0,0.5373789549921639
1,dF1,92.5,right,right,1,0.2300785679981345
1,dF1,92.0,right,right,1,0.1917889040050795
1,dF1,91.5,right,left,0,0.7674124829936773
2,dF1,90.0,vertical,left,0,0.2307709169981536
1,uF2,105.0,right,right,1,0.4223665360041196
1,cN2,105.0,right,right,1,0.422422492003534
2,uF2,80.0,left,left,1,0.2307781889976468
1,cF2,105.0,right,right,1,0.1535931670077844
2,cF2,80.0,left,left,1,0.1151832699979423
1,uF2,103.0,right,right,1,0.2303802390088094
1,cN2,103.0,right,right,1,0.2301382680016104
1,cF2,103.0,right,right,1,0.2302944309922168
2,uF2,82.0,left,left,1,0.230391741002677
2,uF2,84.0,left,left,1,0.2688442450016737
2,cN2,80.0,left,left,1,0.192271139996592
2,cF2,82.0,left,left,1,0.2301023000036366
2,uF2,86.0,left,left,1,0.2302809940010775
2,cN2,82.0,left,left,1,0.1923446620057803
2,cF2,84.0,left,left,1,0.2688434179872274
2,cF2,86.0,left,left,1,0.2687258100049803
2,cF2,88.0,left,left,1,0.307222607996664
1,cN2,101.0,right,right,1,0.4068317269993713
2,cN2,84.0,left,left,1,0.2684448029904161
2,cN2,86.0,left,left,1,0.1535531020053895
2,cF2,90.0,vertical,left,0,0.6903989050042583
1,cN2,99.0,right,right,1,0.3842718439991586
1,cF2,101.0,right,right,1,0.2302158969978336
2,uF2,88.0,left,left,1,0.2303440569958184
2,cF2,90.0,vertical,left,0,0.4605797479889588
1,cN2,97.0,right,right,1,0.3833990129933227
1,cN2,95.0,right,right,1,0.3836658150103176
2,cF2,90.0,vertical,left,0,0.2686058039980708
1,cF2,99.0,right,right,1,0.2302386350056622
1,uF2,101.0,right,right,1,0.154023983006482
2,cF2,90.0,vertical,left,0,0.4218949950009119
1,uF2,99.0,right,right,1,0.1924938739975914
2,uF2,90.0,vertical,left,0,0.2689892920025159
2,cN2,88.0,left,left,1,0.5380036700080382
1,cN2,93.0,right,left,0,0.2302147410082398
2,uF2,90.0,vertical,left,0,0.3835250450065359
1,cF2,97.0,right,right,1,0.6519165320059983
2,cN2,90.0,vertical,left,0,0.2301330979971681
1,uF2,97.0,right,right,1,1.53513473100611
1,uF2,95.0,right,left,0,0.9205752469861181
1,uF2,96.0,right,right,1,0.3074314190016594
1,cN2,94.0,right,left,0,0.2301421309966827
1,cF2,95.0,right,right,1,0.2683555559924571
1,uF2,95.0,right,right,1,0.2687918399897171
