StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dF1,86.0,left,left,1,0.3454536069766618
1,dF1,92.0,right,right,1,0.537204438005574
1,uF1,95.0,right,right,1,0.2303950840141624
2,dN1,90.0,vertical,right,0,0.4986525090062059
2,dF1,88.0,left,left,1,0.4224445529980585
2,dN1,90.0,vertical,left,0,0.5753704950329848
1,uF1,93.0,right,right,1,0.3840025319950655
1,uN1,91.0,right,left,0,0.2307522949995473
1,dF1,91.0,right,right,1,0.1157067340100184
2,uF1,86.5,left,left,1,0.2689362289966084
1,cN2,93.0,right,right,1,0.268644529976882
1,cN2,91.0,right,right,1,0.6145367780118249
1,cN2,89.0,left,left,1,0.7140979989781044
1,dN1,91.5,right,right,1,0.4998517599888146
1,uN1,92.0,right,right,1,0.4608187450212426
1,dN1,91.0,right,left,0,0.3842337140231393
2,dF1,90.0,vertical,right,0,0.3836439629667439
1,uF1,91.0,right,right,1,0.4224818529910408
2,uN1,90.0,vertical,right,0,0.3838314979802817
2,dF1,90.0,vertical,left,0,2.109728503972292
2,dN1,90.0,vertical,left,0,0.5375306970090605
1,cN2,91.0,right,right,1,1.381795525026973
2,dF1,90.0,vertical,right,0,0.4610309690469876
1,dF1,90.0,vertical,right,0,0.3076308489544317
2,uN1,90.0,vertical,right,0,0.3072338379570283
1,uN1,91.0,right,right,1,0.3070197769557126
2,cN2,90.0,vertical,left,0,0.3841838709777221
1,dF1,90.0,vertical,right,0,0.7296512899920344
2,dF1,90.0,vertical,right,0,0.8451885370304808
2,cN2,90.0,vertical,right,0,0.3842956529697403
1,dN1,91.5,right,right,1,0.8065274890395813
2,cN2,90.0,vertical,left,0,1.266052828985266
2,dN1,90.0,vertical,right,0,0.9830437370110303
2,uN1,90.0,vertical,left,0,1.152272793988232
2,dN1,90.0,vertical,right,0,0.6915760179981589
1,dF1,90.0,vertical,left,0,0.6909955180017278
2,uN1,90.0,vertical,left,0,0.8835945589817129
1,dN1,91.0,right,right,1,0.4992950390442275
2,cN2,90.0,vertical,right,0,0.3838706339593045
1,dF1,90.0,vertical,left,0,0.768026536970865
1,uN1,90.0,vertical,right,0,0.8057954569812864
2,uN1,90.0,vertical,left,0,0.6145448780152947
1,uF1,89.0,left,right,0,0.690916113962885
2,dN1,90.0,vertical,right,0,0.9602212120080367
2,dF1,90.0,vertical,left,0,0.7682492759777233
